sample_id,canonical_image_path,canonical_label_path,source_dataset,original_image_path,original_label_path,original_filename,sha256,perceptual_hash,width,height,has_fire,has_smoke,fire_box_count,smoke_box_count,is_negative,group_id,scene_id,video_id,license_status,split,excluded,exclusion_reason
dfire_AoF05310_f2cd0cb78dbb,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05310_f2cd0cb78dbb.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05310_f2cd0cb78dbb.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05310.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05310.txt,AoF05310.jpg,f2cd0cb78dbb8f54d98fd4a537f32aacada8ffe8f2cdd0fcbf4707125a973666,b0a9a5d2dbc1cac5,1280,720,False,True,0,1,False,images:aof05310,,,CC0-1.0,,False,
dfire_AoF05312_2b487f246923,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05312_2b487f246923.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05312_2b487f246923.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05312.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05312.txt,AoF05312.jpg,2b487f2469233d0ac36ecf4c8727961d6ed2f20043591222641239033e166183,81d9878e270e715f,1280,720,False,True,0,1,False,images:aof05312,,,CC0-1.0,,False,
dfire_AoF05313_0e282c74372d,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05313_0e282c74372d.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05313_0e282c74372d.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05313.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05313.txt,AoF05313.jpg,0e282c74372d5cc977f6deebd16a5887c635ab4efa036213cc83d039eab5ce88,81d9878e270e715f,1280,720,False,True,0,1,False,images:aof05313,,,CC0-1.0,,False,
dfire_AoF05314_603c09a6423e,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05314_603c09a6423e.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05314_603c09a6423e.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05314.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05314.txt,AoF05314.jpg,603c09a6423e5f0b5a85c5db0512f9b41e77dcc89a6981571385c6969650cb03,81d987c60f3af155,1280,720,False,True,0,1,False,images:aof05314,,,CC0-1.0,,False,
dfire_AoF05315_a5fbc45ee734,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05315_a5fbc45ee734.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05315_a5fbc45ee734.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05315.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05315.txt,AoF05315.jpg,a5fbc45ee73486a75ee6d36382cf05d25a3decc04d08ef2a64ba09c7085eca59,81d9878e270e715f,1280,720,False,True,0,1,False,images:aof05315,,,CC0-1.0,,False,
dfire_AoF05316_ce6c834e3942,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05316_ce6c834e3942.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05316_ce6c834e3942.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05316.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05316.txt,AoF05316.jpg,ce6c834e394223a2f3480964eceec6175c0bfe4fea4dd92ebe570ab008c29389,81d9878e270e715f,1280,720,False,True,0,1,False,images:aof05316,,,CC0-1.0,,False,
dfire_AoF05317_3f25c3357ea6,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05317_3f25c3357ea6.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05317_3f25c3357ea6.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05317.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05317.txt,AoF05317.jpg,3f25c3357ea63977da035687cb2ae3522a3a66de74df4c72e42e050d90ab6a91,c3dc83878c2d7873,1280,720,True,True,1,2,False,images:aof05317,,,CC0-1.0,,False,
dfire_AoF05319_7e29bd4e667d,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05319_7e29bd4e667d.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05319_7e29bd4e667d.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05319.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05319.txt,AoF05319.jpg,7e29bd4e667d71ca3e0b329eb88dba637605ce7835d2c1b9c1a0e0aab5334d9a,b0a9a5d2dbc1cac5,1280,720,False,True,0,1,False,images:aof05319,,,CC0-1.0,,False,
dfire_AoF05320_dbe096b2e2f4,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05320_dbe096b2e2f4.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05320_dbe096b2e2f4.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05320.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05320.txt,AoF05320.jpg,dbe096b2e2f45bf5a4e0a1ff3133507e8dbd6af2652b956d736e53bfdb465e27,b0a9a5d2dbc1cac5,1280,720,False,True,0,1,False,images:aof05320,,,CC0-1.0,,False,
dfire_AoF05321_70377b6941e1,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05321_70377b6941e1.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05321_70377b6941e1.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05321.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05321.txt,AoF05321.jpg,70377b6941e1a4700c14bbbc6acf962bfd0c980547e38e6b0fe4146991881b78,81d8978e270e715f,1280,720,False,True,0,1,False,images:aof05321,,,CC0-1.0,,False,
dfire_AoF05322_ac3d6ba94506,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05322_ac3d6ba94506.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05322_ac3d6ba94506.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05322.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05322.txt,AoF05322.jpg,ac3d6ba9450675e90e69c0a13a388bad4d9c0e1a24abb640de049ae4368545f7,81d8978e270e715f,1280,720,False,True,0,1,False,images:aof05322,,,CC0-1.0,,False,
dfire_AoF05323_451114fb9d1d,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05323_451114fb9d1d.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05323_451114fb9d1d.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05323.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05323.txt,AoF05323.jpg,451114fb9d1d819dd58cb484c2e9545f5597e8cd8d8a9d3b2e351bd622ff560d,81d897ae270c715f,1280,720,False,True,0,1,False,images:aof05323,,,CC0-1.0,,False,
dfire_AoF05324_12755ac6ac2e,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05324_12755ac6ac2e.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05324_12755ac6ac2e.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05324.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05324.txt,AoF05324.jpg,12755ac6ac2e23a5e3a67736ab2c8e90aa1ac726a22980f9efed00dd1e5a0dff,b08ba5d29ac5dac5,1280,720,False,True,0,1,False,images:aof05324,,,CC0-1.0,,False,
dfire_AoF05325_76f236fd48e8,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05325_76f236fd48e8.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05325_76f236fd48e8.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05325.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05325.txt,AoF05325.jpg,76f236fd48e83bb25f040eedd11a85b9e47d2dc84fe29dbc5a4b5cbdc880cc8a,b08ba5d29ac5dac5,1280,720,False,True,0,1,False,images:aof05325,,,CC0-1.0,,False,
dfire_AoF05326_9d0f8571f7b3,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05326_9d0f8571f7b3.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05326_9d0f8571f7b3.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05326.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05326.txt,AoF05326.jpg,9d0f8571f7b3846e54c3839416e83578b7625ac52cb588cd255aa22f99f9b768,c3dc83878c2d7873,1280,720,True,True,1,2,False,images:aof05326,,,CC0-1.0,,False,
dfire_AoF05327_ff62f01b254c,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05327_ff62f01b254c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05327_ff62f01b254c.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05327.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05327.txt,AoF05327.jpg,ff62f01b254c1f34a07ffa9c416d0d6782d859cd112fb9aa83601fdb0956f278,b08ba5d29bc5cac5,1280,720,False,True,0,1,False,images:aof05327,,,CC0-1.0,,False,
dfire_AoF05329_e0d1cdac3897,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05329_e0d1cdac3897.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05329_e0d1cdac3897.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05329.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05329.txt,AoF05329.jpg,e0d1cdac3897decf4967122b50f63bf37d4e1f58e054added1ad72301e42c14b,b08ba5d29bc5cac5,1280,720,False,True,0,1,False,images:aof05329,,,CC0-1.0,,False,
dfire_AoF05330_3b262f52f6d5,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05330_3b262f52f6d5.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05330_3b262f52f6d5.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05330.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05330.txt,AoF05330.jpg,3b262f52f6d5e88fbb0d029264977731f5a41c2931d835d50b0d7ebfaad1d37b,b0aba5d29ac1dac5,1280,720,False,True,0,1,False,images:aof05330,,,CC0-1.0,,False,
dfire_AoF05331_0707299c01e0,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05331_0707299c01e0.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05331_0707299c01e0.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05331.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05331.txt,AoF05331.jpg,0707299c01e06f1619a8e1e63e1180a6331cc553bb124c089a0b0627cdfa11ae,b0aba5d29ac1dac5,1280,720,False,True,0,1,False,images:aof05331,,,CC0-1.0,,False,
dfire_AoF05332_4b52e4a8faf4,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05332_4b52e4a8faf4.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05332_4b52e4a8faf4.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05332.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05332.txt,AoF05332.jpg,4b52e4a8faf4301b869c06249448313c62b767ef11d94375e40e5c0ea0b59a03,c3dc83878c2d7873,1280,720,True,True,1,2,False,images:aof05332,,,CC0-1.0,,False,
dfire_AoF05334_cf90269ea2e0,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05334_cf90269ea2e0.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05334_cf90269ea2e0.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05334.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05334.txt,AoF05334.jpg,cf90269ea2e056ab9ee55b55baf91a6d912581bdba691470b5da4fe7c47ab726,b0aba5d29bc1cac5,1280,720,False,True,0,1,False,images:aof05334,,,CC0-1.0,,False,
dfire_AoF05335_2d87bb156479,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05335_2d87bb156479.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05335_2d87bb156479.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05335.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05335.txt,AoF05335.jpg,2d87bb156479a2beb43d4ca8aae67e825b52a786e9fb1f44522ec0d35aa46383,81db8786270e735d,1280,720,False,True,0,1,False,images:aof05335,,,CC0-1.0,,False,
dfire_AoF05336_a6b1d44654bd,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05336_a6b1d44654bd.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05336_a6b1d44654bd.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05336.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05336.txt,AoF05336.jpg,a6b1d44654bd70c6178ef767f0055f99eb6a64b60244630fc77ac555e168ad3d,81db8786270e735d,1280,720,False,True,0,1,False,images:aof05336,,,CC0-1.0,,False,
dfire_AoF05337_96e1f3063a41,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05337_96e1f3063a41.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05337_96e1f3063a41.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05337.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05337.txt,AoF05337.jpg,96e1f3063a41c82429a1157029a1b2e4089a3bce8997e740252f9c49ee36890e,819897ee270e7157,1280,720,False,True,0,1,False,images:aof05337,,,CC0-1.0,,False,
dfire_AoF05338_0ea275ab6c4d,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05338_0ea275ab6c4d.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05338_0ea275ab6c4d.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05338.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05338.txt,AoF05338.jpg,0ea275ab6c4db8eb0b648381844c94829844a363f0f9834675a73021ab87d7b2,819897ee270e7157,1280,720,False,True,0,1,False,images:aof05338,,,CC0-1.0,,False,
dfire_AoF05341_c67899ee655e,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05341_c67899ee655e.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05341_c67899ee655e.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05341.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05341.txt,AoF05341.jpg,c67899ee655e5101ccd9cd8a9034a89939086974919599b549dd3bc4916a7bef,b0a9a5d2dbc1cac5,1280,720,False,True,0,1,False,images:aof05341,,,CC0-1.0,,False,
dfire_AoF05342_14d96f599961,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05342_14d96f599961.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05342_14d96f599961.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05342.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05342.txt,AoF05342.jpg,14d96f599961e9ac106f14cb25ce34e0e928ef2371e683bb32260758e546a99b,c3dc83878c2d7873,1280,720,True,True,1,2,False,images:aof05342,,,CC0-1.0,,False,
dfire_AoF05343_73baa1754ae9,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05343_73baa1754ae9.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05343_73baa1754ae9.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05343.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05343.txt,AoF05343.jpg,73baa1754ae9ede90b2ac9390374b9213f675c6e4da12059afdef7febfd4b0ba,81d9878e270e715f,1280,720,False,True,0,1,False,images:aof05343,,,CC0-1.0,,False,
dfire_AoF05345_10005d0b1069,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05345_10005d0b1069.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05345_10005d0b1069.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05345.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05345.txt,AoF05345.jpg,10005d0b1069e5b501c5b8403e9389a3e7386619659b823103a3d619bc72a9ff,81d9878e270e715f,1280,720,False,True,0,1,False,images:aof05345,,,CC0-1.0,,False,
dfire_AoF05347_83cffa0f582e,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05347_83cffa0f582e.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05347_83cffa0f582e.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05347.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05347.txt,AoF05347.jpg,83cffa0f582e8fa79bbcb06ceb886c9be5ce6629c4b323a3ccf5652d88088001,b08ba5d29ac5dac5,1280,720,False,True,0,1,False,images:aof05347,,,CC0-1.0,,False,
dfire_AoF05348_dad80cf79549,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05348_dad80cf79549.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05348_dad80cf79549.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05348.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05348.txt,AoF05348.jpg,dad80cf79549182269a137c6a21ee74e47c15cbc883760ed2507c27c5ba00acc,b08ba5d29ac5dac5,1280,720,False,True,0,1,False,images:aof05348,,,CC0-1.0,,False,
dfire_AoF05349_7f46d6ba2502,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05349_7f46d6ba2502.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05349_7f46d6ba2502.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05349.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05349.txt,AoF05349.jpg,7f46d6ba25028895af0599927300f0c6a63d16d08019adcf67672cbbe79888a5,f08ba5d20bc5dac5,1280,720,False,True,0,1,False,images:aof05349,,,CC0-1.0,,False,
dfire_AoF05350_05d6315f9b12,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF05350_05d6315f9b12.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF05350_05d6315f9b12.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/images/AoF05350.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/train/labels/AoF05350.txt,AoF05350.jpg,05d6315f9b12ecdd8d537007949f867b67af46fded728a1f71605b8585a7e876,b08ba5d21bc5dac5,1280,720,False,True,0,1,False,images:aof05350,,,CC0-1.0,,False,
