sample_id,image_path,label_path,width,height,status,split_original,is_negative,has_fire,has_smoke,class_ids,class_names,annotation_valid,sha256,perceptual_hash,data_origin,license_status,provenance_status,included,exclusion_reason
libreyolo_train_frame_002209_jpg.rf.cf73b6b4250bcb1d7238e51ff7337963,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002209_jpg.rf.cf73b6b4250bcb1d7238e51ff7337963.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002209_jpg.rf.cf73b6b4250bcb1d7238e51ff7337963.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,4c5708b8dcc2928baa960ef356133bbe978ffea015d96179409f59ded28abbae,ffef0706040c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002210_jpg.rf.0a8410e3428cd9d9e5a80ecb200f97f7,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002210_jpg.rf.0a8410e3428cd9d9e5a80ecb200f97f7.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002210_jpg.rf.0a8410e3428cd9d9e5a80ecb200f97f7.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,b812cfecc7165e027cde4bb16d462213636cc5e869f1930c14b7d6af8083379e,ffef0706040c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002211_jpg.rf.9e62f8edeb152890cfdb0962d53be211,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002211_jpg.rf.9e62f8edeb152890cfdb0962d53be211.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002211_jpg.rf.9e62f8edeb152890cfdb0962d53be211.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,85d15795821214e896b77a35955e74c3454ced207f7e7f6752307c8e6c12f46c,ffef0706040c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002212_jpg.rf.53eb4ba2562bc9be285c6ec3503bf3f1,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002212_jpg.rf.53eb4ba2562bc9be285c6ec3503bf3f1.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002212_jpg.rf.53eb4ba2562bc9be285c6ec3503bf3f1.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,3b09d0c1bebdb579de06cf0f4789b291fc8ef7db53be6e84c70152faf6b5a56f,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002215_jpg.rf.3a753fca6d026e86d8ff1b69c8e9b003,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002215_jpg.rf.3a753fca6d026e86d8ff1b69c8e9b003.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002215_jpg.rf.3a753fca6d026e86d8ff1b69c8e9b003.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,c6bbd689e45d11efa1080edfa43bb468dd70b5b7cfb7ec7e2e4d61dbddaf7665,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002217_jpg.rf.3b1a924177e8484a682918c69f83bd3b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002217_jpg.rf.3b1a924177e8484a682918c69f83bd3b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002217_jpg.rf.3b1a924177e8484a682918c69f83bd3b.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,95fcbf14887fbbc87087136117bc95ca381c52397560bd7181838a470e96f6d1,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002218_jpg.rf.591c5bf15fb8ccf35fa38e8ea985a075,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002218_jpg.rf.591c5bf15fb8ccf35fa38e8ea985a075.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002218_jpg.rf.591c5bf15fb8ccf35fa38e8ea985a075.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,964992d32a2380cf6787b33ad3fbb7fc742b6fe7475de81945be871abf04dc14,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002222_jpg.rf.fd098382ca5952ebd1344935a4b1d4ae,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002222_jpg.rf.fd098382ca5952ebd1344935a4b1d4ae.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002222_jpg.rf.fd098382ca5952ebd1344935a4b1d4ae.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,52a73b3b6ece146fd2de3789749f22cfaa9693c36cdb56150d1f1eff65226645,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002223_jpg.rf.0b1e524841954c71280175859e8336e4,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002223_jpg.rf.0b1e524841954c71280175859e8336e4.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002223_jpg.rf.0b1e524841954c71280175859e8336e4.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,659632fd7d940e00d2278519008689d048d29bcf98da9c7014bac9724c77d7aa,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002226_jpg.rf.6f29df8f19d23af6dfdc72ab2391f39e,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002226_jpg.rf.6f29df8f19d23af6dfdc72ab2391f39e.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002226_jpg.rf.6f29df8f19d23af6dfdc72ab2391f39e.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,8ca5f0e1d085f2fc912ac4a39387e5550c4b0a1aebcd06481e1b1df2dfd3640e,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002227_jpg.rf.46cf8a8a09cf80868c24734f0d1a917e,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002227_jpg.rf.46cf8a8a09cf80868c24734f0d1a917e.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002227_jpg.rf.46cf8a8a09cf80868c24734f0d1a917e.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,886a0c63d1535e736dff3fcdb18ce8be1bf75252f22d9a258452a1aef4f5a3c7,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002228_jpg.rf.271be2a1a890a60f9fcb27b983f3b19b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002228_jpg.rf.271be2a1a890a60f9fcb27b983f3b19b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002228_jpg.rf.271be2a1a890a60f9fcb27b983f3b19b.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,3044e90054e932b59ca5dd068098c1258921daf9186c225827bd8f7b481e214f,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002230_jpg.rf.00aac39321a9ab955534f4d0c2748c30,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002230_jpg.rf.00aac39321a9ab955534f4d0c2748c30.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002230_jpg.rf.00aac39321a9ab955534f4d0c2748c30.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,6390a73da5262e5cd7388acb9212fa16e555a39705adf5c510b009c93c86c29f,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002232_jpg.rf.d3918814104f014bcffb38d1533d0381,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002232_jpg.rf.d3918814104f014bcffb38d1533d0381.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002232_jpg.rf.d3918814104f014bcffb38d1533d0381.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,5e6477e578f986352ff3a25188f4df4e54167c494629eac0dab04a6a46a08214,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002233_jpg.rf.fbd4bafe505cebe9bb6083323074f129,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002233_jpg.rf.fbd4bafe505cebe9bb6083323074f129.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002233_jpg.rf.fbd4bafe505cebe9bb6083323074f129.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,37bdf818629d30ff8182a0298b885263c63d734c2abd21285d09adeaa7afc985,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002235_jpg.rf.945953b142c9e7a03f83a2660a2a66df,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002235_jpg.rf.945953b142c9e7a03f83a2660a2a66df.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002235_jpg.rf.945953b142c9e7a03f83a2660a2a66df.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,e4ebdf367adfe0ccfc940e814c03037df6cd2a6c3264d092d0aba800184ba446,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002236_jpg.rf.487e09dfebfaf845cf3b51bdff6a383d,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002236_jpg.rf.487e09dfebfaf845cf3b51bdff6a383d.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002236_jpg.rf.487e09dfebfaf845cf3b51bdff6a383d.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,b6023ffedd728d1babeafa40f85c08a87f53d3f9fde9484290e9b0abf3e25233,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002237_jpg.rf.e66104b5f9a63923e0ad177492da3d63,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002237_jpg.rf.e66104b5f9a63923e0ad177492da3d63.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002237_jpg.rf.e66104b5f9a63923e0ad177492da3d63.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,0cd9873048b7e085ca1429a6ede1b01116424cd061319824f2fe7647ebc8e3e2,ffef07060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002238_jpg.rf.ae8c35cb816ffde5402f65f015cd9c32,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002238_jpg.rf.ae8c35cb816ffde5402f65f015cd9c32.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002238_jpg.rf.ae8c35cb816ffde5402f65f015cd9c32.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,dfa4edc904e77a3c926e7297189522ec603bda1d2a08c1e2a168cd69f844067f,ffef06060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002239_jpg.rf.d2bf46d78f5ba7d1ae5d7a6b598b086b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002239_jpg.rf.d2bf46d78f5ba7d1ae5d7a6b598b086b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002239_jpg.rf.d2bf46d78f5ba7d1ae5d7a6b598b086b.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,852d98e0d7ee0ec3c922984e39278be7a827a94d0088f66077655bc9b58787c0,ffef06060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002241_jpg.rf.164a22c81ded24a1486d13f38c3ad374,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002241_jpg.rf.164a22c81ded24a1486d13f38c3ad374.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002241_jpg.rf.164a22c81ded24a1486d13f38c3ad374.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,1e0ac6a99d5adc8427ec6de7973b4f1c31bfb0691dfdd3fcfe61816d8bef7e47,ffef06060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002242_jpg.rf.55806a060b1bcc9e071959bdd8f4b5ae,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002242_jpg.rf.55806a060b1bcc9e071959bdd8f4b5ae.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002242_jpg.rf.55806a060b1bcc9e071959bdd8f4b5ae.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,fd7954b8ef124cf2998c27669713fe3bdd7daf3b07d219066d435e73859d766e,ffef06060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002243_jpg.rf.d08ce49ff6594699437504c4633d230d,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002243_jpg.rf.d08ce49ff6594699437504c4633d230d.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002243_jpg.rf.d08ce49ff6594699437504c4633d230d.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,60cb8fec68156fb11225eeb0a12e638cb0c929e69d632a35c3a1452dea9aae1e,ffef06060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002244_jpg.rf.4ba6dd3ec97c3648ccd38d2e22c7aa47,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002244_jpg.rf.4ba6dd3ec97c3648ccd38d2e22c7aa47.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002244_jpg.rf.4ba6dd3ec97c3648ccd38d2e22c7aa47.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,58d57efdec0627bcdb3800c7746f444c43833a43cdcb802cdc64f9afef70e90e,ffef06060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002246_jpg.rf.20bc053db623117cdb5484ac4385a85d,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002246_jpg.rf.20bc053db623117cdb5484ac4385a85d.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002246_jpg.rf.20bc053db623117cdb5484ac4385a85d.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,5d1e901a4680eb8960069c3b08c5bd6db98538dc0d7db29ac675993895835143,ffef06060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002247_jpg.rf.0c9b959864bae312e50ca0fe6d1ac1e9,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002247_jpg.rf.0c9b959864bae312e50ca0fe6d1ac1e9.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002247_jpg.rf.0c9b959864bae312e50ca0fe6d1ac1e9.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,465b1d57869b417b8df2a8d841fea593839f7918001ac93b904b4d93a69d4329,ffef06060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002248_jpg.rf.e9aeba4270dc33d89244454f2258bd3f,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002248_jpg.rf.e9aeba4270dc33d89244454f2258bd3f.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002248_jpg.rf.e9aeba4270dc33d89244454f2258bd3f.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,cdeb4c43ba5d865d1ce6c1f07d7d2e9740d69b19a94674bca1ea373ce3d39df0,ffef06060c0c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002251_jpg.rf.a15c91d76b450265411bd3dacd03e487,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002251_jpg.rf.a15c91d76b450265411bd3dacd03e487.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002251_jpg.rf.a15c91d76b450265411bd3dacd03e487.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,4080a941c30fec0a1ae5d947e1c6bfb0eaf87c959bc84f1539864d2e6966ef82,ffef0e0e0c1c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002252_jpg.rf.17d9c3c9c316c34c0307f77040824e9c,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002252_jpg.rf.17d9c3c9c316c34c0307f77040824e9c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002252_jpg.rf.17d9c3c9c316c34c0307f77040824e9c.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,9ed222ebb03b186dc63a7a62067e75c5fb3867b01653a503e29012731f651579,ffef0e0e0c1c0c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002257_jpg.rf.11b8e12d6c58b962cb29391331fbc61a,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002257_jpg.rf.11b8e12d6c58b962cb29391331fbc61a.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002257_jpg.rf.11b8e12d6c58b962cb29391331fbc61a.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,f67d507d3ff55b6da538590286bfb7ae18144756d23a65a59eec699deb1745f0,ffef0e0e0c1c1c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002260_jpg.rf.cc44df057e92fa827c793a57b3efc142,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002260_jpg.rf.cc44df057e92fa827c793a57b3efc142.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002260_jpg.rf.cc44df057e92fa827c793a57b3efc142.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,916faf14595d624f08955053537be630979fa05c7b7499941b25156e6a78cec9,ffee0e0e0c1c1c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002261_jpg.rf.b1474d2e62cf79e2a9fd760b0b452368,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002261_jpg.rf.b1474d2e62cf79e2a9fd760b0b452368.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002261_jpg.rf.b1474d2e62cf79e2a9fd760b0b452368.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,fa4e66dd884a04fa6fefd01afcd231b0a1061b7b9e0b3a0665363109ab62ced4,ffee0e0e0c1c1c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002263_jpg.rf.02919245cbfdaefead4f39e8185985de,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002263_jpg.rf.02919245cbfdaefead4f39e8185985de.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002263_jpg.rf.02919245cbfdaefead4f39e8185985de.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,16902aee66f900f69c596f7d3574262ddc5982ebac7a49ced06a3c8dce05fab9,ffee0e0e0c1c1c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002264_jpg.rf.40f857e9a7ea7e5edc2104cc6ec8edf7,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002264_jpg.rf.40f857e9a7ea7e5edc2104cc6ec8edf7.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002264_jpg.rf.40f857e9a7ea7e5edc2104cc6ec8edf7.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,7847b3a0dc07b77f0d15073489a898da86b46edd344819420eb487a31ec078ae,ffee0e0e0c1c1c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_002265_jpg.rf.04bb033654bf8877751dd5b71fdd4802,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_002265_jpg.rf.04bb033654bf8877751dd5b71fdd4802.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_002265_jpg.rf.04bb033654bf8877751dd5b71fdd4802.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,5443c588a03ca477105e85b07af8c6f7f41361a9b3fbbffa64b376280bbccdea,ffee0e0e0c1c1c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
